Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_pl_max,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.108,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,100.0,25.0,0.0,80.0,0.0,0.0,0.0,True,2,100.0,100.0,0.96,19.81,0.55,10.41,0.92,18.72,0.51,8.88,0.96,19.81,0.55,10.41,20.0,300.0,87.0,351.1406838617629,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,285.9112467794473,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,428.6169162292816,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.012,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,1.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.11,22.63,0.74,19.74,1.05,21.8,0.6955,15.6,1.11,22.63,0.74,19.74,37.5,150.0,150.0,332.63836967866683,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,285.9112467794473,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,199.08362977728098,265.3143836575886,332.63836967866683,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,1.5,2.5,1.0,0.0,400.0,1.6,False,1.0,1.0,150.0,1.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.079,16.8,0.8009999999999999,14.5,1.05,21.8,0.6955,15.6,1.079,16.8,0.8009999999999999,14.5,25.0,1200.0,1200.0,394.1903356976952,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,346.742010058152,418.0429737657194,343.58216079800025,360.1692635231151,359.8118324089213,469.2522677598146,392.71548803588246,433.07579591316403,469.2522677598146,469.2522677598146,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,407.2165256647642,469.2522677598146,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.17,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,130.0,90.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,30.0,1.02,23.2,0.7240000000000001,17.14,1.05,21.8,0.6955,15.6,1.02,23.2,0.7240000000000001,17.14,45.0,6000.0,6000.0,1093.7729447022043,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,1093.7729447022043,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,424.29411674435687,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,428.6169162292816,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8724999999999999,3.0,1.265,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,40.0,1.1,21.89,0.722,17.39,1.05,21.8,0.6955,15.6,1.1,21.89,0.722,17.39,85.0,300.0,300.0,352.1546408331165,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,289.4801098707835,481.0312228951156,351.6889552352118,359.8118324089213,352.1546408331165,359.66301289063057,441.4431214882308,352.1546408331165,352.1546408331165,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,407.2165256647642,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.725,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,100.0,25.0,0.0,54.0,0.0,0.0,0.0,True,1,100.0,100.0,1.22,17.26,0.74,15.6,1.2,17.21,0.72,14.9,1.22,17.26,0.74,15.6,25.0,160.0,160.0,333.9394544222968,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,289.4801098707835,320.95263088957336,351.6889552352118,359.8118324089213,341.5210353001441,392.71548803588246,322.27437263709714,333.9394544222968,333.9394544222968,325.78971825348646,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,438.76718625110675,333.9394544222968,307.03562355719407,359.86236194826745,250.38562643232817,333.9394544222968,346.2806778141787,175.0404210229588,144.01787214109407,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.06,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.58,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.04,23.35,0.748,17.9,1.05,21.8,0.6955,15.6,1.04,23.35,0.748,17.9,10.0,360.0,360.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,359.9611492948964,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,314.72213297532664,342.009031169516,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.12,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.955,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,2.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.132,24.07,0.768,20.93,1.13,24.07,0.7440000000000001,20.24,1.132,24.07,0.768,20.93,20.0,720.0,720.0,405.6268509569327,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,412.69070030074926,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,562.5101872432693,359.66301289063057,441.4431214882308,577.3249034555349,406.8002000655756,325.78971825348646,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,199.08362977728098,548.8950689029967,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,150.0,30.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,30.0,1.05,25.4,0.7709999999999999,20.56,1.06,24.83,0.731,19.25,1.05,25.4,0.7709999999999999,20.56,40.0,1200.0,1200.0,266.33408332749076,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,289.4801098707835,353.695691116183,360.1692635231151,359.8118324089213,562.5101872432693,359.66301289063057,299.0430811274981,470.20708741820386,361.2387901816183,469.2522677598146,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.16,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.03,23.07,0.68,16.15,1.05,21.8,0.6955,15.6,1.03,23.07,0.68,19.46,5.0,900.0,900.0,430.21972545091523,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,234.4261643383033,342.2781273228985,256.8107374646304,430.21972545091523,416.29812904562993,346.2806778141787,281.1486808543488,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,400.0,1.6,False,2.0,0.0,150.0,15.0,0.0,70.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,0.0,30.0,30.0,317.0253527551071,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,317.0253527551071,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,562.5101872432693,359.66301289063057,441.4431214882308,577.3249034555349,401.53829044746215,290.2725034512465,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,365.00287050493415,407.4073650609664,317.0253527551071,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,520.0,1.6,False,1.0,1.0,100.0,25.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,10.0,0.983,22.84,0.66,14.8,0.908,22.8,0.51,10.5,0.983,22.84,0.66,14.8,37.5,500.0,150.0,332.63836967866683,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,332.63836967866683,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,412.75307191897974,256.8107374646304,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,520.0,1.6,False,1.0,1.0,100.0,25.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,22.65,0.79,18.2,1.008,22.59,0.77,17.6,1.01,22.65,0.79,18.2,37.5,500.0,500.0,378.1763357057161,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,378.1763357057161,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,412.75307191897974,256.8107374646304,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,520.0,1.6,False,1.0,1.0,100.0,25.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,10.0,1.05,21.649,0.718,18.0,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,18.0,37.5,500.0,100.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,412.75307191897974,256.8107374646304,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,387.4054160952224
0.1,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,550.0,1.6,False,1.0,1.0,80.0,7.5,0.0,200.0,0.0,0.0,0.0,True,1,100.0,100.0,0.949,21.54,0.769,15.73,0.947,21.64,0.754,15.45,0.949,21.54,0.769,15.32,45.0,720.0,720.0,406.8002000655756,359.95533844857823,351.4736810708961,359.960921230893,356.3707409001549,425.8665386085428,406.8002000655756,332.96574715544773,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,412.75307191897974,406.8002000655756,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.11,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,1.5,0.0,150.0,0.0,0.0,0.0,True,1,100.0,100.0,1.09,22.5,0.75,18.4,1.05,21.8,0.6955,15.6,1.09,22.5,0.75,18.4,37.5,720.0,720.0,267.3730465842549,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,199.08362977728098,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.16,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,40.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.091,20.6,0.76,17.0,1.05,21.8,0.6955,15.6,1.091,20.6,0.76,17.0,60.0,384.0,384.0,267.0026692242891,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,285.9112467794473,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,498.54978863324925,363.0837526796083,409.25184994212935,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,374.6265492731085,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,30.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,50.0,1.05,22.2,0.763,17.81,1.05,21.8,0.6955,15.6,1.05,22.2,0.763,17.81,37.5,350.0,350.0,351.1406838617629,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,285.9112467794473,347.90433322066605,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,293.41655174683046,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.07,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,0.0,400.0,1.6,False,1.0,0.0,350.0,5.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.17,13.98,0.74,12.0,1.17,13.72,0.68,10.9,1.17,13.98,0.74,12.0,37.5,720.0,720.0,406.8002000655756,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,287.76209273987115,359.66301289063057,441.4431214882308,164.46227596530701,346.4823161751059,406.8002000655756,409.25184994212935,406.8002000655756,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,412.75307191897974,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,406.8002000655756,410.3584531351883,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.12,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,10.0,1.11,21.62,0.76,18.26,1.09,22.05,0.708,17.01,1.11,21.62,0.76,16.9,37.5,100.0,100.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,424.29411674435687,407.4073650609664,199.08362977728098,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,15.0,0.0,70.0,0.0,0.0,0.0,True,25,100.0,100.0,1.101,21.42,0.7390000000000001,17.43,1.05,21.8,0.6955,15.6,1.101,21.42,0.7390000000000001,17.0,40.0,336.0,336.0,266.33408332749076,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,289.4801098707835,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,394.4974826247621,361.4192568467163,371.0589672400146,345.1763187985227,234.4261643383033,226.28751535967916,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.06,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,100.0,25.0,0.0,107.5,0.0,0.0,0.0,True,1,100.0,833.0,1.2,18.91,0.76,17.39,1.15,18.61,0.54,11.46,1.2,18.91,0.76,15.52,37.5,10.0,10.0,314.42318326784715,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,244.89737302536716,286.72271028774776,320.95263088957336,360.1692635231151,359.8118324089213,314.42318326784715,392.71548803588246,322.27437263709714,314.42318326784715,314.42318326784715,325.78971825348646,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,365.00287050493415,314.42318326784715,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,305.46583452090067,144.01787214109407,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,0.0,4.0,0.8,266.33408332749076,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,199.06735336767954,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,335.6901376412089,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.04,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,95.0,40.0,0.0,120.0,0.0,0.0,0.0,True,1,100.0,30.0,1.002,20.73,0.69,14.57,0.988,19.37,0.7979999999999999,15.54,1.002,20.73,0.69,14.57,0.0,168.0,24.0,187.73185275128645,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.11,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,1.5,0.0,150.0,0.0,0.0,0.0,True,1,100.0,100.0,1.0,17.85,0.547,9.8,0.97,17.11,0.5429999999999999,9.08,1.0,17.85,0.547,9.8,37.5,744.0,600.0,391.1871831420159,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,398.8031047250001,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,382.8745847610153,265.3143836575886,391.1871831420159,428.6169162292816,346.2806778141787,281.1486808543488,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,250.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,6,100.0,400.0,1.03,22.4,0.578,13.4,1.02,17.6,0.3379999999999999,6.07,1.03,22.4,0.578,13.4,25.0,10.0,8.0,301.35563782222226,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,394.4974826247621,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,335.6901376412089,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
