Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,JV_hysteresis_index,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,130.0,10.0,0.0,120.0,0.0,0.0,0.0,True,1,100.0,100.0,0.915,20.8,0.772,14.81,1.039,20.945,0.73,15.325,0.915,20.8,0.772,14.81,0.061403340988090555,25.0,15.0,6.0,323.1653755581744,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,213.66530177249186,409.71235202343075,324.5990762245398,328.35877492064566,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,120.0,0.0,0.0,0.0,True,20,100.0,100.0,1.05,20.1,0.73,15.3,1.05,20.1,0.73,15.3,1.05,20.1,0.73,15.3,0.0,30.0,650.0,250.0,328.56228544959004,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,279.3858367492927,274.49137342147293,328.56228544959004,304.89381333333336,256.4688713739055,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,120.0,0.0,0.0,0.0,True,20,100.0,100.0,0.96,19.6,0.7,13.2,0.96,19.6,0.7,13.2,0.96,19.6,0.7,13.2,0.0,30.0,650.0,120.0,304.70252861827333,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,279.3858367492927,274.49137342147293,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,120.0,0.0,0.0,0.0,True,20,100.0,100.0,1.05,20.1,0.73,15.3,1.05,20.1,0.73,15.3,1.05,20.1,0.73,15.3,0.0,80.0,72.0,60.0,328.56228544959004,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,279.3858367492927,274.49137342147293,328.56228544959004,304.89381333333336,256.4688713739055,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,120.0,0.0,0.0,0.0,True,20,100.0,100.0,0.96,19.6,0.7,13.2,0.96,19.6,0.7,13.2,0.96,19.6,0.7,13.2,0.0,80.0,72.0,30.0,304.70252861827333,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,279.3858367492927,274.49137342147293,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0489,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,97.0,1.8,False,1.0,0.0,50.0,25.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,500.0,0.45,2.1,0.52,0.49,1.039,20.945,0.73,15.325,0.45,2.1,0.52,0.49,0.061403340988090555,30.0,6.0,1.8,311.0046288737159,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,403.47692121834484,247.72621913580247,311.8373062887576,311.0046288737159,311.0046288737159,309.86608413224815,446.19609437063826,311.0046288737159,324.54699532211134,308.3185682671229,522.5709691358024,377.66230173302546,433.444337568111,311.0046288737159,335.74417152312594,318.61852580006587,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,120.0,1.6,False,1.0,0.0,100.0,10.0,0.0,55.0,0.0,0.0,0.0,True,1,100.0,100.0,0.88,14.1,0.58,7.2,1.039,20.945,0.73,15.325,0.88,14.1,0.58,7.2,0.061403340988090555,0.0,1680.0,1680.0,529.3526705496989,357.2519382716049,361.97074094202895,363.59346008188515,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,324.38170597166123,306.7642541254384,351.27948983739833,356.426402020202,448.79138388423905,375.5440233238308,377.66230173302546,433.444337568111,348.97459600084943,803.9569612956291,369.6952329059829,529.3526705496989,529.3526705496989,413.2939025388286,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,70.0,30.0,0.0,120.0,0.0,0.0,0.0,True,1,100.0,100.0,1.08,19.8,0.75,16.04,1.08,19.8,0.775,16.6,1.08,19.8,0.75,16.8,0.069409809,30.0,720.0,550.0,382.3300945195113,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,274.49137342147293,337.9035496107696,236.03792971328062,364.070342741331,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.045,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,250.0,1.6,False,1.0,1.0,100.0,10.0,0.0,90.0,0.0,0.0,0.0,True,2,100.0,100.0,0.32,5.4,0.48,0.83,0.3,5.37,0.54,0.87,0.32,5.4,0.48,1.0,0.2648583159453461,50.0,1.83,0.03,306.6009035816965,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,247.72621913580247,364.52665052631573,306.6009035816965,306.6009035816965,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,307.23630092613604,306.6009035816965,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.045,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,250.0,1.6,False,1.0,1.0,100.0,10.0,0.0,90.0,0.0,0.0,0.0,True,2,100.0,100.0,0.51,16.89,0.61,5.1,0.5,17.69,0.64,5.69,0.51,16.89,0.61,5.6,0.2505198342214332,50.0,1.83,0.33,306.6009035816965,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,340.3419940628674,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,247.72621913580247,364.52665052631573,306.6009035816965,306.6009035816965,337.9218556034141,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,307.23630092613604,306.6009035816965,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.04,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,80.0,2.5,0.0,250.0,0.0,0.0,0.0,True,30,100.0,100.0,1.05,17.52,0.72,13.28,1.039,20.945,0.73,15.325,1.05,17.52,0.72,13.28,0.061403340988090555,30.0,720.0,288.0,348.24167423640586,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,322.612803180985,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,580.1418343274647,274.49137342147293,324.5990762245398,328.70413651449053,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.04,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,80.0,2.5,0.0,250.0,0.0,0.0,0.0,True,30,100.0,100.0,0.97,15.03,0.7,10.24,1.039,20.945,0.73,15.325,0.97,15.03,0.7,10.24,0.061403340988090555,30.0,180.0,24.0,314.4481044919915,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,322.612803180985,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,580.1418343274647,274.49137342147293,348.97459600084943,328.70413651449053,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.0706,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,2.0,0.0,60.0,120.0,0.0,140.0,0.0,0.0,0.0,True,1,100.0,200.0,0.915,21.18,0.738,14.31,0.913,21.13,0.691,13.35,0.915,21.18,0.738,14.31,0.1500413552100028,40.0,350.0,220.0,275.6997191358024,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,339.394297979722,339.394297979722,339.394297979722,339.394297979722,433.7804871604422,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.12,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,500.0,1.6,False,1.0,1.0,110.0,15.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,0.972,0.1939999999999999,447.2929272096892,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,448.79138388423905,375.5440233238308,377.66230173302546,274.49137342147293,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,413.2939025388286,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,450.0,1.57,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.98,12.55,0.7,8.61,0.98,12.55,0.7,8.61,0.061403340988090555,0.0,720.0,120.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,326.38345054342227,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.34,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.82,20.98,0.71,12.29,0.82,20.98,0.71,12.29,0.061403340988090555,0.0,720.0,650.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,355.23028565088174,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,450.0,1.59,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.98,12.37,0.69,8.46,0.98,12.37,0.69,8.46,0.061403340988090555,0.0,720.0,144.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,329.5060539281342,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.36,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.83,22.39,0.73,13.54,0.83,22.39,0.73,13.54,0.061403340988090555,0.0,720.0,720.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,362.7483920906076,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.29,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.68,20.19,0.66,9.01,0.68,20.19,0.66,9.01,0.061403340988090555,0.0,720.0,720.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,404.44853516122095,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,450.0,1.6,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,1.04,11.85,0.64,7.92,1.04,11.85,0.64,7.92,0.061403340988090555,0.0,720.0,120.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,326.38345054342227,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.28,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,2,100.0,10.0,1.01,20.58,0.73,14.4,0.7,20.74,0.67,9.77,0.7,20.74,0.67,9.77,0.061403340988090555,0.0,720.0,700.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,401.84636567396103,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,487.713259528433,493.0839906360271,493.0839906360271,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.34,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,13.45,1.01,20.564999999999998,0.73,13.45,0.061403340988090555,35.0,120.0,36.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,355.23028565088174,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.3,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,11.05,1.01,20.564999999999998,0.73,11.05,0.061403340988090555,35.0,120.0,24.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,313.89303700457447,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.36,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.78,1.01,20.564999999999998,0.73,15.78,0.061403340988090555,35.0,120.0,72.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,362.7483920906076,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.38,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,10.56,1.01,20.564999999999998,0.73,10.56,0.061403340988090555,35.0,120.0,24.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,313.89303700457447,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,450.07304465177805
0.0314,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,1.5,0.0,0.0,450.0,1.31,False,1.0,1.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,10.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,10.81,1.01,20.564999999999998,0.73,10.81,0.061403340988090555,35.0,120.0,20.0,329.32137530872524,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,320.8658807990301,331.87284861893477,350.33504657670153,313.3726031071225,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,324.5068181768302,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,450.07304465177805
